firstName,apiVersion,script,id,firstName,lastName,countryOrigin,countryOriginAlt,countriesOriginTop,score,regionOrigin,topRegionOrigin,subRegionOrigin,probabilityCalibrated,probabilityAltCalibrated
marilyn,namsor_api_2.0.24,LATIN,9f765ca7-3ca2-4cea-b3f4-7e9f3644f007,marilyn,,GB,IE,"GB,IE,NL,EE,IL,KE,LR,FR,NA,ZA",2.917884024,Europe,Europe,Northern Europe,0.500074452,0.500074452
laurence,namsor_api_2.0.24,LATIN,d48cdc82-12ff-48cc-ba63-146e1419f3e3,laurence,,FR,CM,"FR,CM,BE,IE,GB,CH,KE,MG,CI,BF",2.916798861,Europe,Europe,Western Europe,0.500065717,0.721412784
marion,namsor_api_2.0.24,LATIN,59bea81c-7b91-4125-b32d-186b41894064,marion,,FR,NL,"FR,NL,GE,GB,MD,IE,CH,AT,RO,IL",0,Europe,Europe,Western Europe,0.330687278,0.483614187
desmond,namsor_api_2.0.24,LATIN,62008b21-1655-47bb-8372-2fdc85688ed2,desmond,,IE,CM,"IE,CM,NL,FR,GB,NA,KE,ID,BE,ZA",2.07481775,Europe,Europe,Northern Europe,0.490102841,0.490102841
sheryl,namsor_api_2.0.24,LATIN,c981eae6-0f46-4ecc-921e-98a3891b1fc5,sheryl,,GB,IL,"GB,IL,TW,UZ,KE,MY,ZA,NA,AE,BN",0.064083842,Europe,Europe,Northern Europe,0.36095161,0.507227451
jillian,namsor_api_2.0.24,LATIN,30540829-53ee-4103-8978-50947352ae78,jillian,,GB,NL,"GB,NL,TW,IE,KE,DK,SE,BE,BG,DE",2.457611169,Europe,Europe,Northern Europe,0.49550854,0.49550854
robin,namsor_api_2.0.24,LATIN,9771208e-ed83-4fdb-a7ba-3f01ddaf0c55,robin,,NL,GB,"NL,GB,SE,CH,BE,EE,CZ,FR,DE,NO",3.774512333,Europe,Europe,Western Europe,0.546743974,0.613477791
elaine,namsor_api_2.0.24,LATIN,74c30ad6-170d-4c29-bffb-75c38a5dc056,elaine,,IE,GB,"IE,GB,IL,NA,CM,FR,KE,NL,ZA,GE",0.370434737,Europe,Europe,Northern Europe,0.412680022,0.620821709
denis,namsor_api_2.0.24,LATIN,1661d884-f4fc-4d43-ba1c-0f4348390ed9,denis,,RU,UA,"RU,UA,HR,BG,LV,IE,FR,KE,MD,CY",7.816250903,Europe,Europe,Eastern Europe,0.742624488,0.798299992
gayle,namsor_api_2.0.24,LATIN,7573fc7a-5bb8-4071-8bbe-b934093bbfff,gayle,,GB,ZA,"GB,ZA,IL,IE,FR,AM,CM,NA,LR,BW",6.115111777,Europe,Europe,Northern Europe,0.66713596,0.837211993
roy,namsor_api_2.0.24,LATIN,d4a22aa1-9327-4efe-a40d-2c721e097cd7,roy,,NL,GB,"NL,GB,KH,IL,NO,ID,KE,LB,BN,MY",3.888946754,Europe,Europe,Western Europe,0.55392074,0.618246644
howard,namsor_api_2.0.24,LATIN,ea6e70af-912b-46f1-9144-b08851a122bd,howard,,GB,IE,"GB,IE,TW,DE,KE,AM,NA,NL,IL,LB",2.55699131,Europe,Europe,Northern Europe,0.496653943,0.645409209
darrell,namsor_api_2.0.24,LATIN,5465a35b-b57a-4566-94f7-6b270ecc1c19,darrell,,GB,IE,"GB,IE,ZA,LR,IL,CM,NL,KE,NA,IS",4.487622421,Europe,Europe,Northern Europe,0.580894385,0.806942835
maxine,namsor_api_2.0.24,LATIN,75c903b1-e2d7-4459-bb2c-589af80d89ee,maxine,,FR,GB,"FR,GB,NL,CM,BE,DE,CH,KE,AT,IL",2.431162684,Europe,Europe,Western Europe,0.49518714,0.506529675
reginald,namsor_api_2.0.24,LATIN,006fea20-3e94-40bf-942f-a7bb1166c998,reginald,,AT,NL,"AT,NL,GB,DE,KE,CM,CH,TZ,IE,FR",1.008771763,Europe,Europe,Western Europe,0.464359851,0.469748004
dawn,namsor_api_2.0.24,LATIN,5ea16035-5cbb-44ce-b52b-1914d3e58a8f,dawn,,GB,MM,"GB,MM,ZA,IE,IL,TW,NA,KR,KE,MY",11.05490384,Europe,Europe,Northern Europe,0.849218363,0.901698835
stillborn,namsor_api_2.0.24,LATIN,7e68f4a4-ccac-4847-bfb8-3fdcf72c15e2,stillborn,,NO,SE,"NO,SE,DE,BG,DK,IS,BE,KH,NL,NA",0.611183203,Europe,Europe,Northern Europe,0.450373106,0.504063835
june,namsor_api_2.0.24,LATIN,9b0b14e5-64f4-4755-9f48-f6b933a58e17,june,,KR,GB,"KR,GB,TW,NO,KE,DK,NA,IE,CM,MY",0.241250362,Asia,Asia,Eastern Asia,0.391082898,0.501664632
stanley,namsor_api_2.0.24,LATIN,946abb9b-1297-4ade-a930-5d66990cc9b8,stanley,,KE,GB,"KE,GB,NA,LR,ZA,BG,IL,NL,RU,TZ",0.527478579,Africa,Africa,Eastern Africa,0.438240593,0.6031899
valerie,namsor_api_2.0.24,LATIN,c282cca1-88e2-4c20-b0db-143da65badd4,valerie,,FR,MD,"FR,MD,CM,BE,IL,CZ,CH,MG,GE,GB",1.171013054,Europe,Europe,Western Europe,0.469412198,0.476793299
harold,namsor_api_2.0.24,LATIN,34605fb0-ae29-4eed-ab3b-0c8fc57b593e,harold,,NL,GB,"NL,GB,AT,DE,IE,KE,IL,NA,TZ,NO",1.729641782,Europe,Europe,Western Europe,0.483641974,0.575444307
gloria,namsor_api_2.0.24,LATIN,3bc9c9ca-f64b-434c-b1bf-98359c9c6e64,gloria,,TZ,BG,"TZ,BG,IT,KE,IL,NA,GB,RO,LR,MD",0.129630308,Africa,Africa,Eastern Africa,0.372144329,0.372144329
ralph,namsor_api_2.0.24,LATIN,752b1759-3737-4bd2-93d4-a6f88dfeb723,ralph,,DE,CH,"DE,CH,LB,NL,GB,AT,IE,IL,MG,LR",3.974505524,Europe,Europe,Western Europe,0.558794609,0.696717246
kaye,namsor_api_2.0.24,LATIN,d4ba97ad-bd26-4c2f-b980-ec315b9adcb6,kaye,,BF,MM,"BF,MM,TD,GB,CI,LR,NE,BW,ET,NA",0,Africa,Africa,Western Africa,0.330551895,0.437997391
fay,namsor_api_2.0.24,LATIN,c87b9a07-3439-48f2-8734-cf6a2275c8b6,fay,,AZ,UZ,"AZ,UZ,ET,IL,GB,MY,SA,TW,LR,LB",0.343302665,Asia,Asia,Western Asia,0.408180511,0.408180511
maurice,namsor_api_2.0.24,LATIN,c42cd6e6-c949-4252-b8d7-66c54b70ea74,maurice,,FR,CM,"FR,CM,KE,IE,CH,NL,BE,LB,IT,GB",3.878136433,Europe,Europe,Western Europe,0.553275927,0.624184412
jean,namsor_api_2.0.24,LATIN,b33dc341-e863-41d8-8bb0-969ed8d303b0,jean,,FR,MG,"FR,MG,BE,LB,CI,CM,CF,CH,GB,NL",6.010755466,Europe,Europe,Western Europe,0.66399059,0.751191564
